-2.453400e+00	-1.919904e+13	0.000000e+00
-2.489306e+00	-1.850811e+13	0.000000e+00
-2.836506e+00	-1.691512e+13	0.000000e+00
-2.998533e+00	-1.411823e+13	0.000000e+00
-2.999236e+00	-1.389795e+13	0.000000e+00
-3.000000e+00	-1.383649e+13	0.000000e+00
-2.996402e+00	-1.500114e+13	0.000000e+00
-2.807873e+00	-1.675779e+13	0.000000e+00
-2.309981e+00	-1.703797e+13	0.000000e+00
-1.819274e+00	-1.815526e+13	0.000000e+00
-2.827721e+00	-1.505223e+13	0.000000e+00
-2.970664e+00	-1.419559e+13	0.000000e+00
-3.000000e+00	-1.357418e+13	0.000000e+00
-2.977243e+00	-1.374681e+13	0.000000e+00
-2.999993e+00	-1.358206e+13	0.000000e+00
-2.730046e+00	-1.587183e+13	0.000000e+00
-1.713044e+00	-1.657053e+13	0.000000e+00
-2.868213e+00	-1.378386e+13	0.000000e+00
-2.903992e+00	-1.369772e+13	0.000000e+00
-2.999864e+00	-1.344062e+13	0.000000e+00
-3.000000e+00	-1.093031e+13	0.000000e+00
-3.000000e+00	-1.327691e+13	0.000000e+00
-2.999291e+00	-1.332680e+13	0.000000e+00
-2.642498e+00	-1.533256e+13	0.000000e+00
-2.016229e+00	-1.560693e+13	0.000000e+00
-2.999999e+00	-1.318891e+13	0.000000e+00
-2.855655e+00	-1.361617e+13	0.000000e+00
-3.000000e+00	-1.077362e+13	0.000000e+00
-2.897546e+00	-1.348528e+13	0.000000e+00
-2.562166e+00	-1.448367e+13	0.000000e+00
-2.999293e+00	-1.267189e+13	0.000000e+00
-2.714769e+00	-1.309433e+13	0.000000e+00
-3.000000e+00	-1.050968e+13	0.000000e+00
-2.998695e+00	-1.289620e+13	0.000000e+00
-2.999981e+00	-1.224077e+13	0.000000e+00
-1.741975e+00	-1.382312e+13	0.000000e+00
-9.077399e-01	-1.385119e+13	0.000000e+00
-3.000000e+00	-1.047681e+13	0.000000e+00
-2.934207e+00	-1.268577e+13	0.000000e+00
-2.999259e+00	-1.201211e+13	0.000000e+00
-2.999166e+00	-1.246627e+13	0.000000e+00
-3.000000e+00	-9.214239e+12	0.000000e+00
-2.999827e+00	-9.954097e+12	0.000000e+00
-2.999738e+00	-1.013519e+13	0.000000e+00
-2.999050e+00	-1.075290e+13	0.000000e+00
-2.989168e+00	-1.212146e+13	0.000000e+00
-2.932442e+00	-1.188867e+13	0.000000e+00
-2.986283e+00	-1.100431e+13	0.000000e+00
-2.981459e+00	-1.117387e+13	0.000000e+00
-2.999810e+00	-9.398377e+12	0.000000e+00
-3.000000e+00	-8.766575e+12	0.000000e+00
-2.999918e+00	-9.022617e+12	0.000000e+00
-2.999964e+00	-8.834453e+12	0.000000e+00
-2.999298e+00	-9.417887e+12	0.000000e+00
-2.956568e+00	-1.114629e+13	0.000000e+00
-2.964305e+00	-1.108383e+13	0.000000e+00
-2.789796e+00	-1.178250e+13	0.000000e+00
-2.900688e+00	-1.132206e+13	0.000000e+00
-2.994819e+00	-9.009193e+12	0.000000e+00
-2.999830e+00	-8.912466e+12	0.000000e+00
-3.000000e+00	-8.739861e+12	0.000000e+00
-2.712692e+00	-1.097835e+13	0.000000e+00
-2.654999e+00	-1.117617e+13	0.000000e+00
-2.920290e+00	-1.063214e+13	0.000000e+00
-2.521303e+00	-1.155295e+13	0.000000e+00
-2.999999e+00	-8.734453e+12	0.000000e+00
-2.978254e+00	-8.839735e+12	0.000000e+00
-3.000000e+00	-7.278251e+12	0.000000e+00
-2.894583e+00	-1.058753e+13	0.000000e+00
-2.564573e+00	-1.089860e+13	0.000000e+00
-1.873651e+00	-1.113529e+13	0.000000e+00
-1.996503e+00	-1.105583e+13	0.000000e+00
-3.000000e+00	-6.495247e+12	0.000000e+00
-2.999999e+00	-7.004568e+12	0.000000e+00
-2.999986e+00	-7.024632e+12	0.000000e+00
-2.999810e+00	-8.630916e+12	0.000000e+00
-2.999867e+00	-8.509773e+12	0.000000e+00
-2.999970e+00	-7.644599e+12	0.000000e+00
-1.741975e+00	-1.108790e+13	0.000000e+00
-2.868213e+00	-9.769512e+12	0.000000e+00
-2.552455e+00	-1.085434e+13	0.000000e+00
-3.000000e+00	-6.378501e+12	0.000000e+00
-2.997513e+00	-8.392498e+12	0.000000e+00
-2.999639e+00	-8.239371e+12	0.000000e+00
-2.999764e+00	-8.094341e+12	0.000000e+00
-2.999784e+00	-7.495589e+12	0.000000e+00
-2.348890e+00	-1.082346e+13	0.000000e+00
-2.729272e+00	-9.583693e+12	0.000000e+00
-2.830407e+00	-8.971554e+12	0.000000e+00
-3.000000e+00	-6.218094e+12	0.000000e+00
-2.999622e+00	-6.340376e+12	0.000000e+00
-2.933159e+00	-8.304469e+12	0.000000e+00
-2.862937e+00	-8.375259e+12	0.000000e+00
-2.999344e+00	-7.134491e+12	0.000000e+00
-2.980092e+00	-7.945559e+12	0.000000e+00
-2.311277e+00	-1.031029e+13	0.000000e+00
-2.331507e+00	-1.008062e+13	0.000000e+00
-2.697088e+00	-8.884874e+12	0.000000e+00
-2.999923e+00	-5.844753e+12	0.000000e+00
-2.999867e+00	-5.876830e+12	0.000000e+00
-3.000000e+00	-5.839052e+12	0.000000e+00
-2.970030e+00	-7.158738e+12	0.000000e+00
-2.994827e+00	-6.877475e+12	0.000000e+00
-2.995181e+00	-6.674992e+12	0.000000e+00
-2.968978e+00	-7.933578e+12	0.000000e+00
-2.915093e+00	-7.795041e+12	0.000000e+00
-2.949373e+00	-7.348431e+12	0.000000e+00
-2.254056e+00	-9.029850e+12	0.000000e+00
-2.642498e+00	-8.299751e+12	0.000000e+00
-2.348890e+00	-8.630737e+12	0.000000e+00
-2.517786e+00	-8.378553e+12	0.000000e+00
-2.999250e+00	-5.865673e+12	0.000000e+00
-3.000000e+00	-5.798706e+12	0.000000e+00
-2.993737e+00	-6.096746e+12	0.000000e+00
-2.992099e+00	-6.697504e+12	0.000000e+00
-2.991311e+00	-6.807693e+12	0.000000e+00
-2.923036e+00	-7.211255e+12	0.000000e+00
-2.802130e+00	-7.280020e+12	0.000000e+00
-2.855681e+00	-7.258662e+12	0.000000e+00
-2.934733e+00	-7.201706e+12	0.000000e+00
-2.176403e+00	-8.964133e+12	0.000000e+00
-1.880121e+00	-9.008748e+12	0.000000e+00
-2.291092e+00	-7.457208e+12	0.000000e+00
-3.000000e+00	-5.796853e+12	0.000000e+00
-3.000000e+00	-5.683067e+12	0.000000e+00
-2.950676e+00	-6.462138e+12	0.000000e+00
-2.992099e+00	-5.901897e+12	0.000000e+00
-2.926195e+00	-6.910613e+12	0.000000e+00
-2.839279e+00	-7.215409e+12	0.000000e+00
-2.742260e+00	-7.255943e+12	0.000000e+00
-2.931439e+00	-6.882997e+12	0.000000e+00
-1.925537e+00	-8.604290e+12	0.000000e+00
-3.000000e+00	-5.623966e+12	0.000000e+00
-2.999779e+00	-5.743918e+12	0.000000e+00
-2.999050e+00	-5.746220e+12	0.000000e+00
-2.975462e+00	-5.870586e+12	0.000000e+00
-2.949336e+00	-6.151295e+12	0.000000e+00
-2.659227e+00	-7.087855e+12	0.000000e+00
-2.842549e+00	-6.688336e+12	0.000000e+00
-1.529480e+00	-8.018810e+12	0.000000e+00
-2.925963e+00	-5.623235e+12	0.000000e+00
-3.000000e+00	-5.610651e+12	0.000000e+00
-2.826097e+00	-5.860232e+12	0.000000e+00
-2.495343e+00	-6.452050e+12	0.000000e+00
-2.389585e+00	-7.050456e+12	0.000000e+00
-2.520447e+00	-6.317126e+12	0.000000e+00
-3.000000e+00	-5.490020e+12	0.000000e+00
-2.973643e+00	-5.490762e+12	0.000000e+00
-3.000000e+00	-5.255595e+12	0.000000e+00
-9.734491e-01	-6.581748e+12	0.000000e+00
